,Name,Cluster,Distance
18646,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_174.png,6,14722.83
18647,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_33.png,0,4800.71
18648,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_18.png,0,2682.42
18649,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_43.png,2,3066.08
18650,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_206.png,4,2722.93
18651,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_75.png,0,4515.01
18652,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_220.png,0,4049.92
18653,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_255.png,4,2386.96
18654,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_63.png,2,3927.06
18655,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_194.png,2,2175.81
18656,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_172.png,4,2541.27
18657,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_119.png,6,8796.17
18658,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_35.png,8,3672.46
18659,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_27.png,5,3559.73
18660,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_50.png,2,6442.19
18661,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_106.png,2,1941.89
18662,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_86.png,4,2900.29
18663,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_81.png,2,2821.12
18664,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_211.png,4,2901.89
18665,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_113.png,6,3860.06
18666,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_82.png,2,4433.1
18667,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_103.png,2,1956.44
18668,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_229.png,2,1256.16
18669,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_95.png,6,5450.04
18670,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_127.png,2,1562.12
18671,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_163.png,6,2827.56
18672,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_169.png,6,2297.5
18673,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_208.png,6,1598.68
18674,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_23.png,10,3133.33
18675,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_58.png,6,2596.7
18676,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_117.png,4,2567.91
18677,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_116.png,2,1610.46
18678,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_84.png,2,4186.76
18679,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_188.png,4,3107.99
18680,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_237.png,0,6348.16
18681,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_130.png,6,2057.66
18682,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_234.png,2,1472.72
18683,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_138.png,2,2166.75
18684,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_77.png,6,2591.72
18685,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_279.png,9,2687.52
18686,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_189.png,4,3771.29
18687,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_76.png,2,3452.68
18688,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_247.png,1,2239.61
18689,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_100.png,4,1933.36
18690,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_183.png,4,1865.66
18691,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_7.png,9,2157.49
18692,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_202.png,2,2489.54
18693,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_182.png,4,3379.8
18694,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_233.png,4,2367.71
18695,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_66.png,2,7725.3
18696,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_155.png,6,1989.6
18697,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_70.png,6,2678.29
18698,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_213.png,4,2815.07
18699,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_28.png,10,4658.35
18700,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_242.png,4,3161.9
18701,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_29.png,5,3819.28
18702,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_258.png,6,2850.72
18703,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_102.png,4,3405.74
18704,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_30.png,10,2006.28
18705,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_74.png,2,1573.58
18706,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_236.png,6,2746.81
18707,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_269.png,7,2987.69
18708,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_80.png,2,3979.88
18709,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_89.png,2,4305.85
18710,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_2.png,11,3561.78
18711,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_5.png,3,3144.46
18712,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_134.png,4,2655.56
18713,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_136.png,4,2655.15
18714,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_137.png,6,1755.84
18715,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_112.png,4,3033.41
18716,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_62.png,2,7359.39
18717,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_278.png,12,5168.12
18718,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_49.png,4,3456.82
18719,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_54.png,6,2881.95
18720,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_71.png,2,7636.26
18721,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_97.png,6,6688.74
18722,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_215.png,2,2562.06
18723,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_212.png,2,1128.11
18724,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_6.png,5,2978.19
18725,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_59.png,2,3507.33
18726,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_55.png,2,3679.32
18727,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_64.png,2,5849.99
18728,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_132.png,2,2281.72
18729,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_271.png,4,4006.07
18730,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_166.png,6,2476.45
18731,/cephyr/NOBACKUP/groups/uu-it-gov/frames/n1_72Bvn2gY/n1_72Bvn2gY_243.png,2,1374.57
18732,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_4.png,7,3054.69
18733,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_35.png,9,1059.38
18734,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_22.png,4,2071.8
18735,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_24.png,5,3060.06
18736,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_9.png,7,3212.83
18737,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_8.png,4,2704.38
18738,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_31.png,7,3272.86
18739,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_2.png,12,14788.11
18740,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_16.png,7,2903.76
18741,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_11.png,5,2338.07
18742,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_32.png,7,3855.76
18743,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_19.png,5,4584.87
18744,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_23.png,6,5655.41
18745,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_12.png,5,5526.06
18746,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_6.png,7,1627.9
18747,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_26.png,8,5015.09
18748,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_1.png,11,2354.15
18749,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_30.png,7,6160.33
18750,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_14.png,5,2968.72
18751,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_15.png,7,2316.63
18752,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_33.png,7,2962.49
18753,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_25.png,8,4032.81
18754,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_20.png,7,2294.25
18755,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_27.png,7,4085.38
18756,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_13.png,5,1962.13
18757,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_29.png,5,3671.91
18758,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_3.png,8,2520.74
18759,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_28.png,8,3381.16
18760,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_0.png,6,2062.67
18761,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_34.png,6,2166.66
18762,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_18.png,7,3273.18
18763,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_7.png,7,2124.52
18764,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_21.png,7,2390.29
18765,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_5.png,7,3713.16
18766,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_10.png,4,3849.25
18767,/cephyr/NOBACKUP/groups/uu-it-gov/frames/tQyZxJsXrdg/tQyZxJsXrdg_17.png,5,5672.58
18768,/cephyr/NOBACKUP/groups/uu-it-gov/frames/SjkhiN44ZSk/SjkhiN44ZSk_0.png,1,2035.67
18769,/cephyr/NOBACKUP/groups/uu-it-gov/frames/SjkhiN44ZSk/SjkhiN44ZSk_1.png,6,2579.56
18770,/cephyr/NOBACKUP/groups/uu-it-gov/frames/SjkhiN44ZSk/SjkhiN44ZSk_3.png,6,2280.85
18771,/cephyr/NOBACKUP/groups/uu-it-gov/frames/SjkhiN44ZSk/SjkhiN44ZSk_2.png,4,2557.98
18772,/cephyr/NOBACKUP/groups/uu-it-gov/frames/k1oPVp63eNk/k1oPVp63eNk_1.png,6,3850.94
18773,/cephyr/NOBACKUP/groups/uu-it-gov/frames/k1oPVp63eNk/k1oPVp63eNk_3.png,9,1060.88
18774,/cephyr/NOBACKUP/groups/uu-it-gov/frames/k1oPVp63eNk/k1oPVp63eNk_2.png,9,13432.95
18775,/cephyr/NOBACKUP/groups/uu-it-gov/frames/k1oPVp63eNk/k1oPVp63eNk_0.png,12,3656.0
18776,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_1.png,10,3420.27
18777,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_0.png,10,2113.72
18778,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_23.png,5,1918.36
18779,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_36.png,9,2839.17
18780,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_31.png,6,2734.44
18781,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_34.png,6,2371.54
18782,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_20.png,3,4298.4
18783,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_30.png,9,880.68
18784,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_22.png,6,3671.51
18785,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_12.png,6,4241.1
18786,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_27.png,12,4276.31
18787,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_13.png,11,3801.22
18788,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_9.png,11,2523.93
18789,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_19.png,9,2455.4
18790,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_39.png,3,4467.25
18791,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_10.png,11,2554.46
18792,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_7.png,12,6474.71
18793,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_4.png,5,3379.91
18794,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_18.png,5,7806.26
18795,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_38.png,6,5733.21
18796,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_5.png,9,2483.44
18797,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_17.png,7,2691.57
18798,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_28.png,4,2489.55
18799,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_16.png,3,3238.21
18800,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_15.png,8,3013.73
18801,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_26.png,5,2269.93
18802,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_8.png,11,3271.14
18803,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_2.png,3,8505.71
18804,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_35.png,4,6322.73
18805,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_6.png,1,3274.75
18806,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_37.png,10,2626.1
18807,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_14.png,6,4314.23
18808,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_29.png,4,2774.88
18809,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_25.png,6,3396.28
18810,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_33.png,6,2793.99
18811,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_3.png,9,2314.97
18812,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_24.png,5,2803.55
18813,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_32.png,6,3595.08
18814,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_11.png,6,4137.89
18815,/cephyr/NOBACKUP/groups/uu-it-gov/frames/J7OpIbxtZ3A/J7OpIbxtZ3A_21.png,9,4941.05
18816,/cephyr/NOBACKUP/groups/uu-it-gov/frames/QSOrZukTppk/QSOrZukTppk_0.png,5,5813.49
18817,/cephyr/NOBACKUP/groups/uu-it-gov/frames/QSOrZukTppk/QSOrZukTppk_1.png,9,1059.38
18818,/cephyr/NOBACKUP/groups/uu-it-gov/frames/hQh2T0v4LlQ/hQh2T0v4LlQ_0.png,0,4890.02
18819,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_149.png,2,3787.73
18820,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_18.png,1,2134.35
18821,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_194.png,2,3615.84
18822,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_226.png,4,3207.66
18823,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_209.png,4,2623.54
18824,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_43.png,2,3077.67
18825,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_284.png,10,1771.19
18826,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_36.png,7,4198.77
18827,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_145.png,9,3455.47
18828,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_203.png,7,4195.34
18829,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_260.png,4,2084.51
18830,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_31.png,1,3336.38
18831,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_122.png,7,4391.62
18832,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_69.png,1,1860.54
18833,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_216.png,2,3860.84
18834,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_152.png,2,3382.14
18835,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_280.png,4,1723.1
18836,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_178.png,9,2058.21
18837,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_231.png,10,1954.88
18838,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_71.png,1,1903.92
18839,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_130.png,2,3025.05
18840,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_95.png,4,1625.97
18841,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_227.png,2,2872.32
18842,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_112.png,4,3839.76
18843,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_173.png,2,1748.3
18844,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_220.png,4,3018.9
18845,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_162.png,9,2031.7
18846,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_103.png,2,2734.32
18847,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_10.png,9,3249.26
18848,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_38.png,2,2769.0
18849,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_34.png,7,2828.84
18850,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_189.png,7,3884.89
18851,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_29.png,7,2417.02
18852,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_86.png,7,3946.46
18853,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_237.png,4,3504.29
18854,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_242.png,4,2732.37
18855,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_289.png,7,2473.58
18856,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_60.png,2,3833.5
18857,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_278.png,4,3027.84
18858,/cephyr/NOBACKUP/groups/uu-it-gov/frames/uKUbutnaonk/uKUbutnaonk_163.png,9,2359.28
